fixture_id,home_team_id,away_team_id,season,played_on,game_type,home_team_score,away_team_score,home_team_win,away_team_win
18200902,1610612741,1610612749,2018,2019-02-25,regular-season,106.0,117.0,False,True
18200903,1610612745,1610612737,2018,2019-02-25,regular-season,119.0,111.0,True,False
18200904,1610612763,1610612747,2018,2019-02-25,regular-season,110.0,105.0,True,False
18200905,1610612750,1610612758,2018,2019-02-25,regular-season,112.0,105.0,True,False
18200906,1610612740,1610612755,2018,2019-02-25,regular-season,110.0,111.0,False,True
18200907,1610612746,1610612742,2018,2019-02-25,regular-season,121.0,112.0,True,False
18200908,1610612752,1610612753,2018,2019-02-26,regular-season,108.0,103.0,True,False
18200909,1610612761,1610612738,2018,2019-02-26,regular-season,118.0,95.0,True,False
18200910,1610612743,1610612760,2018,2019-02-26,regular-season,121.0,112.0,True,False
18200911,1610612766,1610612745,2018,2019-02-27,regular-season,113.0,118.0,False,True
18200912,1610612737,1610612750,2018,2019-02-27,regular-season,131.0,123.0,True,False
18200914,1610612751,1610612764,2018,2019-02-27,regular-season,116.0,125.0,False,True
18200915,1610612748,1610612744,2018,2019-02-27,regular-season,126.0,125.0,True,False
18200913,1610612738,1610612757,2018,2019-02-27,regular-season,92.0,97.0,False,True
18200916,1610612763,1610612741,2018,2019-02-27,regular-season,107.0,109.0,False,True
18200917,1610612759,1610612765,2018,2019-02-27,regular-season,105.0,93.0,True,False
18200918,1610612742,1610612754,2018,2019-02-27,regular-season,110.0,101.0,True,False
18200919,1610612762,1610612746,2018,2019-02-27,regular-season,111.0,105.0,True,False
18200920,1610612758,1610612749,2018,2019-02-27,regular-season,140.0,141.0,False,True
18200921,1610612747,1610612740,2018,2019-02-27,regular-season,125.0,119.0,True,False
18200922,1610612754,1610612750,2018,2019-02-28,regular-season,122.0,115.0,True,False
18200923,1610612753,1610612744,2018,2019-02-28,regular-season,103.0,96.0,True,False
18200924,1610612752,1610612739,2018,2019-02-28,regular-season,118.0,125.0,False,True
18200925,1610612745,1610612748,2018,2019-02-28,regular-season,121.0,118.0,True,False
18200927,1610612760,1610612755,2018,2019-02-28,regular-season,104.0,108.0,False,True
18200926,1610612743,1610612762,2018,2019-02-28,regular-season,104.0,111.0,False,True
18200928,1610612737,1610612741,2018,2019-03-01,regular-season,161.0,168.0,False,True
18200929,1610612751,1610612766,2018,2019-03-01,regular-season,112.0,123.0,False,True
18200930,1610612761,1610612757,2018,2019-03-01,regular-season,119.0,117.0,True,False
18200931,1610612738,1610612764,2018,2019-03-01,regular-season,107.0,96.0,True,False
18200932,1610612756,1610612740,2018,2019-03-01,regular-season,116.0,130.0,False,True
18200933,1610612758,1610612746,2018,2019-03-01,regular-season,109.0,116.0,False,True
18200934,1610612747,1610612749,2018,2019-03-01,regular-season,120.0,131.0,False,True
18200935,1610612739,1610612765,2018,2019-03-02,regular-season,93.0,129.0,False,True
18200936,1610612754,1610612753,2018,2019-03-02,regular-season,112.0,117.0,False,True
18200937,1610612748,1610612751,2018,2019-03-02,regular-season,117.0,88.0,True,False
18200938,1610612755,1610612744,2018,2019-03-02,regular-season,117.0,120.0,False,True
18200939,1610612742,1610612763,2018,2019-03-02,regular-season,81.0,111.0,False,True
18200940,1610612759,1610612760,2018,2019-03-02,regular-season,116.0,102.0,True,False
18200941,1610612743,1610612740,2018,2019-03-02,regular-season,112.0,120.0,False,True
18200942,1610612756,1610612747,2018,2019-03-02,regular-season,118.0,109.0,True,False
18200943,1610612762,1610612749,2018,2019-03-02,regular-season,115.0,111.0,True,False
18200944,1610612766,1610612757,2018,2019-03-03,regular-season,108.0,118.0,False,True
18200945,1610612738,1610612745,2018,2019-03-03,regular-season,104.0,115.0,False,True
18200946,1610612741,1610612737,2018,2019-03-03,regular-season,118.0,123.0,False,True
18200947,1610612746,1610612752,2018,2019-03-03,regular-season,128.0,107.0,True,False
18200948,1610612739,1610612753,2018,2019-03-03,regular-season,107.0,93.0,True,False
18200949,1610612765,1610612761,2018,2019-03-03,regular-season,112.0,107.0,True,False
18200950,1610612764,1610612750,2018,2019-03-03,regular-season,135.0,121.0,True,False
18200951,1610612760,1610612763,2018,2019-03-03,regular-season,99.0,95.0,True,False
18200952,1610612751,1610612742,2018,2019-03-04,regular-season,127.0,88.0,True,False
18200953,1610612748,1610612737,2018,2019-03-04,regular-season,114.0,113.0,True,False
18200954,1610612759,1610612743,2018,2019-03-04,regular-season,104.0,103.0,True,False
18200955,1610612756,1610612749,2018,2019-03-04,regular-season,114.0,105.0,True,False
18200956,1610612762,1610612740,2018,2019-03-04,regular-season,112.0,115.0,False,True
18200957,1610612758,1610612752,2018,2019-03-04,regular-season,115.0,108.0,True,False
18200958,1610612747,1610612746,2018,2019-03-04,regular-season,105.0,113.0,False,True
18200959,1610612754,1610612741,2018,2019-03-05,regular-season,105.0,96.0,True,False
18200960,1610612755,1610612753,2018,2019-03-05,regular-season,114.0,106.0,True,False
18200961,1610612761,1610612745,2018,2019-03-05,regular-season,95.0,107.0,False,True
18200962,1610612763,1610612757,2018,2019-03-05,regular-season,120.0,111.0,True,False
18200963,1610612750,1610612760,2018,2019-03-05,regular-season,131.0,120.0,True,False
18200964,1610612744,1610612738,2018,2019-03-05,regular-season,95.0,128.0,False,True
18200965,1610612766,1610612748,2018,2019-03-06,regular-season,84.0,91.0,False,True
18200966,1610612765,1610612750,2018,2019-03-06,regular-season,131.0,114.0,True,False
18200967,1610612764,1610612742,2018,2019-03-06,regular-season,132.0,123.0,True,False
18200968,1610612737,1610612759,2018,2019-03-06,regular-season,104.0,111.0,False,True
18200969,1610612751,1610612739,2018,2019-03-06,regular-season,113.0,107.0,True,False
18200970,1610612741,1610612755,2018,2019-03-06,regular-season,108.0,107.0,True,False
18200971,1610612740,1610612762,2018,2019-03-06,regular-season,104.0,114.0,False,True
18200972,1610612756,1610612752,2018,2019-03-06,regular-season,107.0,96.0,True,False
18200973,1610612758,1610612738,2018,2019-03-06,regular-season,109.0,111.0,False,True
18200974,1610612747,1610612743,2018,2019-03-06,regular-season,99.0,115.0,False,True
18200975,1610612749,1610612754,2018,2019-03-07,regular-season,117.0,98.0,True,False
18200976,1610612757,1610612760,2018,2019-03-07,regular-season,121.0,129.0,False,True
18200977,1610612766,1610612764,2018,2019-03-08,regular-season,112.0,111.0,True,False
18200978,1610612753,1610612742,2018,2019-03-08,regular-season,111.0,106.0,True,False
18200979,1610612748,1610612739,2018,2019-03-08,regular-season,126.0,110.0,True,False
18200980,1610612741,1610612765,2018,2019-03-08,regular-season,104.0,112.0,False,True
18200981,1610612745,1610612755,2018,2019-03-08,regular-season,107.0,91.0,True,False
18200982,1610612763,1610612762,2018,2019-03-08,regular-season,114.0,104.0,True,False
18200983,1610612740,1610612761,2018,2019-03-08,regular-season,104.0,127.0,False,True
18200984,1610612744,1610612743,2018,2019-03-08,regular-season,122.0,105.0,True,False
18200985,1610612746,1610612760,2018,2019-03-08,regular-season,118.0,110.0,True,False
18200986,1610612752,1610612758,2018,2019-03-09,regular-season,94.0,102.0,False,True
18200987,1610612737,1610612751,2018,2019-03-09,regular-season,112.0,114.0,False,True
18200988,1610612750,1610612764,2018,2019-03-09,regular-season,135.0,130.0,True,False
18200989,1610612747,1610612738,2018,2019-03-09,regular-season,107.0,120.0,False,True
18200990,1610612749,1610612766,2018,2019-03-09,regular-season,131.0,114.0,True,False
18200991,1610612757,1610612756,2018,2019-03-09,regular-season,127.0,120.0,True,False
18200992,1610612765,1610612741,2018,2019-03-10,regular-season,131.0,108.0,True,False
18200993,1610612748,1610612761,2018,2019-03-10,regular-season,104.0,125.0,False,True
18200994,1610612755,1610612754,2018,2019-03-10,regular-season,106.0,89.0,True,False
18200995,1610612737,1610612740,2018,2019-03-10,regular-season,128.0,116.0,True,False
18200996,1610612763,1610612753,2018,2019-03-10,regular-season,105.0,97.0,True,False
18200997,1610612742,1610612745,2018,2019-03-10,regular-season,93.0,94.0,False,True
18200998,1610612750,1610612752,2018,2019-03-10,regular-season,103.0,92.0,True,False
18200999,1610612759,1610612749,2018,2019-03-10,regular-season,121.0,114.0,True,False
18201000,1610612744,1610612756,2018,2019-03-10,regular-season,111.0,115.0,False,True
18201001,1610612739,1610612761,2018,2019-03-11,regular-season,126.0,101.0,True,False
18201002,1610612764,1610612758,2018,2019-03-11,regular-season,121.0,115.0,True,False
18201003,1610612751,1610612765,2018,2019-03-11,regular-season,103.0,75.0,True,False
18201004,1610612745,1610612766,2018,2019-03-11,regular-season,118.0,106.0,True,False
18201005,1610612762,1610612760,2018,2019-03-11,regular-season,89.0,98.0,False,True
18201006,1610612746,1610612738,2018,2019-03-11,regular-season,140.0,115.0,True,False
18201007,1610612754,1610612752,2018,2019-03-12,regular-season,103.0,98.0,True,False
18201008,1610612755,1610612739,2018,2019-03-12,regular-season,106.0,99.0,True,False
18201009,1610612741,1610612747,2018,2019-03-12,regular-season,107.0,123.0,False,True
18201010,1610612740,1610612749,2018,2019-03-12,regular-season,113.0,130.0,False,True
18201011,1610612742,1610612759,2018,2019-03-12,regular-season,105.0,112.0,False,True
18201012,1610612743,1610612750,2018,2019-03-12,regular-season,133.0,107.0,True,False
18201013,1610612746,1610612757,2018,2019-03-12,regular-season,104.0,125.0,False,True
18201015,1610612764,1610612753,2018,2019-03-13,regular-season,100.0,90.0,True,False
18201017,1610612760,1610612751,2018,2019-03-13,regular-season,108.0,96.0,True,False
18201014,1610612748,1610612765,2018,2019-03-13,regular-season,108.0,74.0,True,False
18201016,1610612737,1610612763,2018,2019-03-13,regular-season,132.0,111.0,True,False
18201018,1610612745,1610612744,2018,2019-03-13,regular-season,104.0,106.0,False,True
18201019,1610612756,1610612762,2018,2019-03-13,regular-season,97.0,114.0,False,True
18201020,1610612754,1610612760,2018,2019-03-14,regular-season,108.0,106.0,True,False
18201021,1610612753,1610612739,2018,2019-03-14,regular-season,120.0,91.0,True,False
18201022,1610612738,1610612758,2018,2019-03-14,regular-season,126.0,120.0,True,False
18201023,1610612761,1610612747,2018,2019-03-14,regular-season,111.0,98.0,True,False
18201024,1610612762,1610612750,2018,2019-03-14,regular-season,120.0,100.0,True,False
18201025,1610612743,1610612742,2018,2019-03-14,regular-season,100.0,99.0,True,False
18201026,1610612765,1610612747,2018,2019-03-15,regular-season,111.0,97.0,True,False
18201027,1610612755,1610612758,2018,2019-03-15,regular-season,123.0,114.0,True,False
18201028,1610612764,1610612766,2018,2019-03-15,regular-season,110.0,116.0,False,True
18201029,1610612748,1610612749,2018,2019-03-15,regular-season,98.0,113.0,False,True
18201030,1610612745,1610612756,2018,2019-03-15,regular-season,108.0,102.0,True,False
18201031,1610612740,1610612757,2018,2019-03-15,regular-season,110.0,122.0,False,True
18201032,1610612759,1610612752,2018,2019-03-15,regular-season,109.0,83.0,True,False
18201033,1610612746,1610612741,2018,2019-03-15,regular-season,128.0,121.0,True,False
18201034,1610612738,1610612737,2018,2019-03-16,regular-season,129.0,120.0,True,False
18201035,1610612764,1610612763,2018,2019-03-16,regular-season,135.0,128.0,True,False
18201036,1610612740,1610612756,2018,2019-03-16,regular-season,136.0,138.0,False,True
18201037,1610612742,1610612739,2018,2019-03-16,regular-season,121.0,116.0,True,False
18201038,1610612760,1610612744,2018,2019-03-16,regular-season,88.0,110.0,False,True
18201039,1610612759,1610612757,2018,2019-03-16,regular-season,108.0,103.0,True,False
18201040,1610612743,1610612754,2018,2019-03-16,regular-season,102.0,100.0,True,False
18201041,1610612762,1610612751,2018,2019-03-16,regular-season,114.0,98.0,True,False
18201042,1610612752,1610612747,2018,2019-03-17,regular-season,124.0,123.0,True,False
18201045,1610612748,1610612766,2018,2019-03-17,regular-season,93.0,75.0,True,False
18201043,1610612749,1610612755,2018,2019-03-17,regular-season,125.0,130.0,False,True
18201044,1610612765,1610612761,2018,2019-03-17,regular-season,110.0,107.0,True,False
18201046,1610612753,1610612737,2018,2019-03-17,regular-season,101.0,91.0,True,False
18201047,1610612758,1610612741,2018,2019-03-17,regular-season,129.0,102.0,True,False
18201048,1610612745,1610612750,2018,2019-03-17,regular-season,117.0,102.0,True,False
18201049,1610612746,1610612751,2018,2019-03-17,regular-season,119.0,116.0,True,False
18201050,1610612739,1610612765,2018,2019-03-18,regular-season,126.0,119.0,True,False
18201051,1610612764,1610612762,2018,2019-03-18,regular-season,95.0,116.0,False,True
18201052,1610612738,1610612743,2018,2019-03-18,regular-season,105.0,114.0,False,True
18201053,1610612761,1610612752,2018,2019-03-18,regular-season,128.0,92.0,True,False
18201054,1610612760,1610612748,2018,2019-03-18,regular-season,107.0,116.0,False,True
18201055,1610612759,1610612744,2018,2019-03-18,regular-season,111.0,105.0,True,False
18201056,1610612742,1610612740,2018,2019-03-18,regular-season,125.0,129.0,False,True
18201057,1610612756,1610612741,2018,2019-03-18,regular-season,101.0,116.0,False,True
18201058,1610612757,1610612754,2018,2019-03-18,regular-season,106.0,98.0,True,False
18201059,1610612766,1610612755,2018,2019-03-19,regular-season,114.0,118.0,False,True
18201060,1610612737,1610612745,2018,2019-03-19,regular-season,105.0,121.0,False,True
18201061,1610612749,1610612747,2018,2019-03-19,regular-season,115.0,101.0,True,False
18201062,1610612750,1610612744,2018,2019-03-19,regular-season,107.0,117.0,False,True
18201063,1610612758,1610612751,2018,2019-03-19,regular-season,121.0,123.0,False,True
18201064,1610612746,1610612754,2018,2019-03-19,regular-season,115.0,109.0,True,False
18201065,1610612739,1610612749,2018,2019-03-20,regular-season,107.0,102.0,True,False
18201066,1610612753,1610612740,2018,2019-03-20,regular-season,119.0,96.0,True,False
18201067,1610612755,1610612738,2018,2019-03-20,regular-season,118.0,115.0,True,False
18201068,1610612752,1610612762,2018,2019-03-20,regular-season,116.0,137.0,False,True
18201069,1610612741,1610612764,2018,2019-03-20,regular-season,126.0,120.0,True,False
18201070,1610612763,1610612745,2018,2019-03-20,regular-season,126.0,125.0,True,False
18201071,1610612759,1610612748,2018,2019-03-20,regular-season,105.0,110.0,False,True
18201072,1610612760,1610612761,2018,2019-03-20,regular-season,114.0,123.0,False,True
18201073,1610612757,1610612742,2018,2019-03-20,regular-season,126.0,118.0,True,False
18201074,1610612766,1610612750,2018,2019-03-21,regular-season,113.0,106.0,True,False
18201075,1610612764,1610612743,2018,2019-03-21,regular-season,108.0,113.0,False,True
18201076,1610612737,1610612762,2018,2019-03-21,regular-season,117.0,114.0,True,False
18201077,1610612756,1610612765,2018,2019-03-21,regular-season,98.0,118.0,False,True
18201078,1610612758,1610612742,2018,2019-03-21,regular-season,116.0,100.0,True,False
18201079,1610612744,1610612754,2018,2019-03-21,regular-season,112.0,89.0,True,False
18201080,1610612753,1610612763,2018,2019-03-22,regular-season,123.0,119.0,True,False
18201081,1610612739,1610612746,2018,2019-03-22,regular-season,108.0,110.0,False,True
18201082,1610612752,1610612743,2018,2019-03-22,regular-season,93.0,111.0,False,True
18201083,1610612761,1610612760,2018,2019-03-22,regular-season,109.0,116.0,False,True
18201084,1610612745,1610612759,2018,2019-03-22,regular-season,111.0,105.0,True,False
18201085,1610612749,1610612748,2018,2019-03-22,regular-season,116.0,87.0,True,False
18201086,1610612747,1610612751,2018,2019-03-22,regular-season,106.0,111.0,False,True
18201087,1610612766,1610612738,2018,2019-03-23,regular-season,124.0,117.0,True,False
18201089,1610612764,1610612748,2018,2019-03-23,regular-season,108.0,113.0,False,True
18201088,1610612737,1610612755,2018,2019-03-23,regular-season,129.0,127.0,True,False
18201090,1610612741,1610612762,2018,2019-03-23,regular-season,83.0,114.0,False,True
18201091,1610612763,1610612750,2018,2019-03-23,regular-season,99.0,112.0,False,True
18201092,1610612744,1610612742,2018,2019-03-23,regular-season,91.0,126.0,False,True
18201093,1610612757,1610612765,2018,2019-03-23,regular-season,117.0,112.0,True,False
18201094,1610612758,1610612756,2018,2019-03-23,regular-season,112.0,103.0,True,False
18201095,1610612752,1610612746,2018,2019-03-24,regular-season,113.0,124.0,False,True
18201096,1610612749,1610612739,2018,2019-03-24,regular-season,127.0,105.0,True,False
18201097,1610612754,1610612743,2018,2019-03-24,regular-season,124.0,88.0,True,False
18201098,1610612761,1610612766,2018,2019-03-24,regular-season,114.0,115.0,False,True
18201099,1610612740,1610612745,2018,2019-03-24,regular-season,90.0,113.0,False,True
18201100,1610612738,1610612759,2018,2019-03-24,regular-season,96.0,115.0,False,True
18201101,1610612744,1610612765,2018,2019-03-24,regular-season,121.0,114.0,True,False
18201102,1610612747,1610612758,2018,2019-03-24,regular-season,111.0,106.0,True,False
18201103,1610612753,1610612755,2018,2019-03-25,regular-season,119.0,98.0,True,False
18201104,1610612763,1610612760,2018,2019-03-25,regular-season,115.0,103.0,True,False
18201105,1610612762,1610612756,2018,2019-03-25,regular-season,125.0,92.0,True,False
18201106,1610612757,1610612751,2018,2019-03-25,regular-season,148.0,144.0,True,False
18201107,1610612766,1610612759,2018,2019-03-26,regular-season,125.0,116.0,True,False
18201108,1610612739,1610612738,2018,2019-03-26,regular-season,106.0,116.0,False,True
18201109,1610612748,1610612753,2018,2019-03-26,regular-season,99.0,104.0,False,True
18201110,1610612761,1610612741,2018,2019-03-26,regular-season,112.0,103.0,True,False
18201111,1610612749,1610612745,2018,2019-03-26,regular-season,108.0,94.0,True,False
18201112,1610612750,1610612746,2018,2019-03-26,regular-season,111.0,122.0,False,True
18201113,1610612740,1610612737,2018,2019-03-26,regular-season,120.0,130.0,False,True
18201114,1610612742,1610612758,2018,2019-03-26,regular-season,121.0,125.0,False,True
18201115,1610612743,1610612765,2018,2019-03-26,regular-season,95.0,92.0,True,False
18201116,1610612747,1610612764,2018,2019-03-26,regular-season,124.0,106.0,True,False
18201117,1610612741,1610612757,2018,2019-03-27,regular-season,98.0,118.0,False,True
18201118,1610612763,1610612744,2018,2019-03-27,regular-season,103.0,118.0,False,True
18201119,1610612760,1610612754,2018,2019-03-27,regular-season,107.0,99.0,True,False
18201120,1610612756,1610612764,2018,2019-03-27,regular-season,121.0,124.0,False,True
18201121,1610612762,1610612747,2018,2019-03-27,regular-season,115.0,100.0,True,False
18201122,1610612765,1610612753,2018,2019-03-28,regular-season,115.0,98.0,True,False
18201123,1610612755,1610612751,2018,2019-03-28,regular-season,123.0,110.0,True,False
18201124,1610612748,1610612742,2018,2019-03-28,regular-season,105.0,99.0,True,False
18201125,1610612752,1610612761,2018,2019-03-28,regular-season,92.0,117.0,False,True
18201126,1610612745,1610612743,2018,2019-03-28,regular-season,112.0,85.0,True,False
18201127,1610612749,1610612746,2018,2019-03-28,regular-season,128.0,118.0,True,False
18201128,1610612740,1610612758,2018,2019-03-28,regular-season,121.0,118.0,True,False
18201129,1610612759,1610612739,2018,2019-03-28,regular-season,116.0,110.0,True,False
18201130,1610612738,1610612754,2018,2019-03-29,regular-season,114.0,112.0,True,False
18201131,1610612737,1610612757,2018,2019-03-29,regular-season,98.0,118.0,False,True
18201132,1610612750,1610612744,2018,2019-03-29,regular-season,131.0,130.0,True,False
18201133,1610612760,1610612743,2018,2019-03-29,regular-season,105.0,115.0,False,True
18201134,1610612762,1610612764,2018,2019-03-29,regular-season,128.0,124.0,True,False
18201135,1610612747,1610612766,2018,2019-03-29,regular-season,129.0,115.0,True,False
18201136,1610612746,1610612739,2018,2019-03-30,regular-season,132.0,108.0,True,False
18201137,1610612751,1610612738,2018,2019-03-30,regular-season,110.0,96.0,True,False
18201138,1610612745,1610612758,2018,2019-03-30,regular-season,119.0,108.0,True,False
18201139,1610612765,1610612757,2018,2019-03-30,regular-season,99.0,90.0,True,False
18201140,1610612754,1610612753,2018,2019-03-30,regular-season,116.0,121.0,False,True
18201141,1610612752,1610612748,2018,2019-03-30,regular-season,92.0,100.0,False,True
18201142,1610612741,1610612761,2018,2019-03-30,regular-season,101.0,124.0,False,True
18201143,1610612750,1610612755,2018,2019-03-30,regular-season,109.0,118.0,False,True
18201144,1610612756,1610612763,2018,2019-03-30,regular-season,115.0,120.0,False,True
18201145,1610612737,1610612749,2018,2019-03-31,regular-season,136.0,135.0,True,False
18201146,1610612760,1610612742,2018,2019-03-31,regular-season,103.0,106.0,False,True
18201147,1610612740,1610612747,2018,2019-03-31,regular-season,102.0,130.0,False,True
18201149,1610612759,1610612758,2018,2019-03-31,regular-season,106.0,113.0,False,True
18201148,1610612743,1610612764,2018,2019-03-31,regular-season,90.0,95.0,False,True
18201150,1610612744,1610612766,2018,2019-03-31,regular-season,137.0,90.0,True,False
18201151,1610612746,1610612763,2018,2019-03-31,regular-season,113.0,96.0,True,False
18201152,1610612754,1610612765,2018,2019-04-01,regular-season,111.0,102.0,True,False
18201153,1610612738,1610612748,2018,2019-04-01,regular-season,110.0,105.0,True,False
18201154,1610612751,1610612749,2018,2019-04-01,regular-season,121.0,131.0,False,True
18201155,1610612752,1610612741,2018,2019-04-01,regular-season,113.0,105.0,True,False
18201156,1610612761,1610612753,2018,2019-04-01,regular-season,121.0,109.0,True,False
18201157,1610612750,1610612757,2018,2019-04-01,regular-season,122.0,132.0,False,True
18201158,1610612742,1610612755,2018,2019-04-01,regular-season,122.0,102.0,True,False
18201159,1610612762,1610612766,2018,2019-04-01,regular-season,111.0,102.0,True,False
18201160,1610612756,1610612739,2018,2019-04-01,regular-season,122.0,113.0,True,False
18201161,1610612760,1610612747,2018,2019-04-02,regular-season,119.0,103.0,True,False
18201162,1610612759,1610612737,2018,2019-04-02,regular-season,117.0,111.0,True,False
18201163,1610612758,1610612745,2018,2019-04-02,regular-season,105.0,130.0,False,True
18201164,1610612744,1610612743,2018,2019-04-02,regular-season,116.0,102.0,True,False
18201165,1610612765,1610612754,2018,2019-04-03,regular-season,89.0,108.0,False,True
18201166,1610612753,1610612752,2018,2019-04-03,regular-season,114.0,100.0,True,False
18201167,1610612764,1610612741,2018,2019-04-03,regular-season,114.0,115.0,False,True
18201168,1610612737,1610612755,2018,2019-04-03,regular-season,130.0,122.0,True,False
18201169,1610612751,1610612761,2018,2019-04-03,regular-season,105.0,115.0,False,True
18201170,1610612748,1610612738,2018,2019-04-03,regular-season,102.0,112.0,False,True
18201171,1610612740,1610612766,2018,2019-04-03,regular-season,109.0,115.0,False,True
18201172,1610612742,1610612750,2018,2019-04-03,regular-season,108.0,110.0,False,True
18201173,1610612743,1610612759,2018,2019-04-03,regular-season,113.0,85.0,True,False
18201174,1610612756,1610612762,2018,2019-04-03,regular-season,97.0,118.0,False,True
18201175,1610612757,1610612763,2018,2019-04-03,regular-season,116.0,89.0,True,False
18201176,1610612746,1610612745,2018,2019-04-03,regular-season,103.0,135.0,False,True
18201177,1610612755,1610612749,2018,2019-04-04,regular-season,122.0,128.0,False,True
18201178,1610612758,1610612739,2018,2019-04-04,regular-season,117.0,104.0,True,False
18201179,1610612747,1610612744,2018,2019-04-04,regular-season,90.0,108.0,False,True
18201180,1610612766,1610612761,2018,2019-04-05,regular-season,113.0,111.0,True,False
18201181,1610612753,1610612737,2018,2019-04-05,regular-season,149.0,113.0,True,False
18201182,1610612764,1610612759,2018,2019-04-05,regular-season,112.0,129.0,False,True
18201183,1610612754,1610612738,2018,2019-04-05,regular-season,97.0,117.0,False,True
18201184,1610612745,1610612752,2018,2019-04-05,regular-season,120.0,96.0,True,False
18201185,1610612750,1610612748,2018,2019-04-05,regular-season,111.0,109.0,True,False
18201186,1610612760,1610612765,2018,2019-04-05,regular-season,123.0,110.0,True,False
18201187,1610612742,1610612763,2018,2019-04-05,regular-season,112.0,122.0,False,True
18201188,1610612762,1610612758,2018,2019-04-05,regular-season,119.0,98.0,True,False
18201189,1610612756,1610612740,2018,2019-04-05,regular-season,133.0,126.0,True,False
18201190,1610612743,1610612757,2018,2019-04-05,regular-season,119.0,110.0,True,False
18201191,1610612744,1610612739,2018,2019-04-05,regular-season,120.0,114.0,True,False
18201192,1610612746,1610612747,2018,2019-04-05,regular-season,117.0,122.0,False,True
18201193,1610612749,1610612751,2018,2019-04-06,regular-season,128.0,133.0,False,True
18201194,1610612741,1610612755,2018,2019-04-06,regular-season,96.0,116.0,False,True
18201195,1610612761,1610612748,2018,2019-04-07,regular-season,117.0,109.0,True,False
18201196,1610612739,1610612759,2018,2019-04-07,regular-season,90.0,112.0,False,True
18201197,1610612750,1610612760,2018,2019-04-07,regular-season,126.0,132.0,False,True
18201198,1610612765,1610612766,2018,2019-04-07,regular-season,91.0,104.0,False,True
18201199,1610612754,1610612751,2018,2019-04-07,regular-season,96.0,108.0,False,True
18201201,1610612763,1610612742,2018,2019-04-07,regular-season,127.0,129.0,False,True
18201200,1610612745,1610612756,2018,2019-04-07,regular-season,149.0,113.0,True,False
18201202,1610612749,1610612737,2018,2019-04-07,regular-season,115.0,107.0,True,False
18201203,1610612738,1610612753,2018,2019-04-07,regular-season,108.0,116.0,False,True
18201204,1610612752,1610612764,2018,2019-04-07,regular-season,113.0,110.0,True,False
18201205,1610612744,1610612746,2018,2019-04-07,regular-season,131.0,104.0,True,False
18201206,1610612757,1610612743,2018,2019-04-07,regular-season,115.0,108.0,True,False
18201207,1610612758,1610612740,2018,2019-04-07,regular-season,129.0,133.0,False,True
18201208,1610612747,1610612762,2018,2019-04-07,regular-season,113.0,109.0,True,False
18201209,1610612739,1610612766,2018,2019-04-09,regular-season,97.0,124.0,False,True
18201210,1610612765,1610612763,2018,2019-04-09,regular-season,100.0,93.0,True,False
18201211,1610612764,1610612738,2018,2019-04-09,regular-season,110.0,116.0,False,True
18201212,1610612748,1610612755,2018,2019-04-09,regular-season,122.0,99.0,True,False
18201213,1610612741,1610612752,2018,2019-04-09,regular-season,86.0,96.0,False,True
18201214,1610612750,1610612761,2018,2019-04-09,regular-season,100.0,120.0,False,True
18201215,1610612740,1610612744,2018,2019-04-09,regular-season,103.0,112.0,False,True
18201216,1610612742,1610612756,2018,2019-04-09,regular-season,120.0,109.0,True,False
18201217,1610612762,1610612743,2018,2019-04-09,regular-season,118.0,108.0,True,False
18201218,1610612760,1610612745,2018,2019-04-09,regular-season,112.0,111.0,True,False
18201219,1610612747,1610612757,2018,2019-04-09,regular-season,101.0,104.0,False,True
18201220,1610612737,1610612754,2018,2019-04-10,regular-season,134.0,135.0,False,True
18201221,1610612751,1610612748,2018,2019-04-10,regular-season,113.0,94.0,True,False
18201222,1610612766,1610612753,2018,2019-04-10,regular-season,114.0,122.0,False,True
18201223,1610612752,1610612765,2018,2019-04-10,regular-season,89.0,115.0,False,True
18201224,1610612755,1610612741,2018,2019-04-10,regular-season,125.0,109.0,True,False
18201225,1610612763,1610612744,2018,2019-04-10,regular-season,132.0,117.0,True,False
18201226,1610612749,1610612760,2018,2019-04-10,regular-season,116.0,127.0,False,True
18201227,1610612759,1610612742,2018,2019-04-10,regular-season,105.0,94.0,True,False
18201228,1610612743,1610612750,2018,2019-04-10,regular-season,99.0,95.0,True,False
18201229,1610612746,1610612762,2018,2019-04-10,regular-season,143.0,137.0,True,False
18201230,1610612757,1610612758,2018,2019-04-10,regular-season,136.0,131.0,True,False
18400121,1610612755,1610612751,2018,2019-04-13,post-season,102.0,111.0,False,True
18400111,1610612761,1610612753,2018,2019-04-13,post-season,101.0,104.0,False,True
18400141,1610612744,1610612746,2018,2019-04-13,post-season,121.0,104.0,True,False
18400151,1610612743,1610612759,2018,2019-04-13,post-season,96.0,101.0,False,True
18400131,1610612738,1610612754,2018,2019-04-14,post-season,84.0,74.0,True,False
18400161,1610612757,1610612760,2018,2019-04-14,post-season,104.0,99.0,True,False
18400101,1610612749,1610612765,2018,2019-04-14,post-season,121.0,86.0,True,False
18400171,1610612745,1610612762,2018,2019-04-14,post-season,122.0,90.0,True,False
18400122,1610612755,1610612751,2018,2019-04-15,post-season,145.0,123.0,True,False
18400142,1610612744,1610612746,2018,2019-04-15,post-season,131.0,135.0,False,True
18400112,1610612761,1610612753,2018,2019-04-16,post-season,111.0,82.0,True,False
